ligand,receptor,combo,mean_score,median_score,max_score,sum_score,sd_score,ligand_mean_expr,receptor_mean_expr
APOE__Macrophage,CD63__Malignant,APOE__Macrophage|CD63__Malignant,38.22202000736759,0,1911.9232846705836,145167.23198798212,152.08018480053013,6.424318242558926,8.437647616205767
MIF__Malignant,CD74__Stroma,MIF__Malignant|CD74__Stroma,37.7324697886399,31.726807855082647,402.1908424551614,143307.92025725433,44.62639446094762,43.70585223720301,1.3465733596013119
HLA-B__Malignant,CD81__Stroma,HLA-B__Malignant|CD81__Stroma,37.3081462581909,26.21739730294194,594.3028021308003,141696.33948860905,45.472080480525236,40.37302955570916,1.4535856479969007
FN1__Stroma,BAMBI__Malignant,FN1__Stroma|BAMBI__Malignant,37.29225024361532,0,2591.09949014056,141635.96642525098,150.81214921756646,3.791117473611257,15.04070305679784
B2M__Malignant,CD63__Macrophage,B2M__Malignant|CD63__Macrophage,35.984627775492434,24.477196929720858,475.1901150495772,136669.61629132027,46.87300567132991,53.28807480900779,0.8955163413277767
CXCL14__Malignant,CD74__Macrophage,CXCL14__Malignant|CD74__Macrophage,35.57876341541826,12.400617783636111,692.9467106727383,135128.14345175854,67.84364535268799,7.381842565076551,7.736225637451514
HLA-B__Malignant,CD74__Stroma,HLA-B__Malignant|CD74__Stroma,34.01442528353037,23.953010940675437,671.0839702779956,129186.78722684835,43.72585085451874,40.37302955570916,1.3465733596013119
HLA-DRB1__Malignant,CD74__Macrophage,HLA-DRB1__Malignant|CD74__Macrophage,33.06094328003649,21.478599876033776,406.6064770021394,125565.4625775786,41.44087554401375,6.08415396900736,7.736225637451514
HLA-B__Malignant,CD81__Macrophage,HLA-B__Malignant|CD81__Macrophage,31.758029418712713,18.52188525928571,457.83766423409475,120616.99573227088,45.37001237413556,40.37302955570916,1.0129718986130358
MIF__Malignant,CD81__Macrophage,MIF__Malignant|CD81__Macrophage,31.102586824163037,26.914553471887526,192.99745603135437,118127.62475817121,31.564618573576738,43.70585223720301,1.0129718986130358
PSAP__Macrophage,CD9__Malignant,PSAP__Macrophage|CD9__Malignant,30.537244945707993,0,1502.4570484061474,115980.45630379896,122.64867956277489,4.120553171189394,10.56470171391948
HLA-A__Malignant,CD81__Stroma,HLA-A__Malignant|CD81__Stroma,28.672147591597238,21.881228794432634,415.0577947908502,108896.8165528863,32.35156929675127,31.03118324208266,1.4535856479969007
HLA-B__Malignant,CD63__Macrophage,HLA-B__Malignant|CD63__Macrophage,28.032440176698852,16.319456032675358,393.8991549431758,106467.20779110224,40.1718790691907,40.37302955570916,0.8955163413277767
HLA-DRA__Macrophage,CD9__Malignant,HLA-DRA__Macrophage|CD9__Malignant,27.867050642630442,0,1103.0477562560543,105839.05834071041,106.08340970540422,3.765344818249655,10.56470171391948
APOE__Macrophage,ERBB2__Malignant,APOE__Macrophage|ERBB2__Malignant,27.721097575037838,0,1439.8732626615356,105284.72858999371,111.03108259405937,6.424318242558926,5.9725087975793345
MIF__Malignant,CD63__Macrophage,MIF__Malignant|CD63__Macrophage,27.415878830092165,23.844349097365374,175.17519352730787,104125.50779669004,27.930220675867908,43.70585223720301,0.8955163413277767
TFF3__Malignant,CD81__Stroma,TFF3__Malignant|CD81__Stroma,27.196211732438055,16.161804644650424,556.8140315623128,103291.21215979973,45.60507641587068,28.32932165010647,1.4535856479969007
FN1__Stroma,CD9__Malignant,FN1__Stroma|CD9__Malignant,27.11021710426793,0,1727.9069907939024,102964.6045620096,114.94252793598447,3.791117473611257,10.56470171391948
HLA-A__Malignant,CD74__Stroma,HLA-A__Malignant|CD74__Stroma,26.011243165322274,20.24896130772926,468.6813385775854,98790.70154189398,30.937585920923237,31.03118324208266,1.3465733596013119
TFF3__Malignant,CD74__Stroma,TFF3__Malignant|CD74__Stroma,25.95312973130937,14.00726146503735,618.9171006954047,98569.98671951299,48.581660271241994,28.32932165010647,1.3465733596013119
APOE__Macrophage,ENO1__Malignant,APOE__Macrophage|ENO1__Malignant,25.936304137887458,0,1337.411474516625,98506.08311569656,104.23640870588055,6.424318242558926,5.961806937399298
C1QA__Macrophage,CD74__Malignant,C1QA__Macrophage|CD74__Malignant,25.226668366715344,0,994.4329010105606,95810.88645678488,98.13576908828198,1.2498494337199684,27.971675213352512
PSAP__Macrophage,IL6ST__Malignant,PSAP__Macrophage|IL6ST__Malignant,24.876913649328063,0,1105.115360240794,94482.51804014799,99.43524075548538,4.120553171189394,7.972520223468345
LYZ__Macrophage,BAMBI__Malignant,LYZ__Macrophage|BAMBI__Malignant,24.83913575111661,0,1354.937465934525,94339.03758274089,108.318323745163,2.1692082031036057,15.04070305679784
PSAP__Macrophage,CD63__Malignant,PSAP__Macrophage|CD63__Malignant,24.479044367684327,0,1232.4094521142902,92971.41050846508,97.92318175677482,4.120553171189394,8.437647616205767
APOE__Macrophage,CD151__Malignant,APOE__Macrophage|CD151__Malignant,24.441861429118312,0,1256.7800421922714,92830.18970779135,98.0836583873674,6.424318242558926,5.51159957558688
C1QB__Macrophage,CD74__Malignant,C1QB__Macrophage|CD74__Malignant,24.418284670575932,0,1168.7381661872985,92740.6451788474,95.54105701715652,1.208112352032999,27.971675213352512
B2M__Malignant,IL6ST__Stroma,B2M__Malignant|IL6ST__Stroma,24.171608596078805,18.973604810699463,314.1924596968728,91803.7694479073,27.098363781015294,53.28807480900779,0.7118768139545881
HLA-A__Malignant,CD81__Macrophage,HLA-A__Malignant|CD81__Macrophage,23.755175751218367,16.01335362261749,300.7744859401873,90222.15750312735,30.859105969638048,31.03118324208266,1.0129718986130358
HLA-DRA__Macrophage,IL6ST__Malignant,HLA-DRA__Macrophage|IL6ST__Malignant,22.975043412375197,0,1064.9183126400244,87259.21488020099,88.56596387021914,3.765344818249655,7.972520223468345
B2M__Malignant,TYROBP__Macrophage,B2M__Malignant|TYROBP__Macrophage,22.589437966295918,15.840303367191275,332.7414106626492,85794.6853959919,29.061127909942705,53.28807480900779,0.5806380080919443
GRN__Macrophage,CD74__Malignant,GRN__Macrophage|CD74__Malignant,22.490487758046076,0,966.5976536548,85418.872505059,89.98392872342549,1.1142246233016815,27.971675213352512
HLA-DRA__Macrophage,CD63__Malignant,HLA-DRA__Macrophage|CD63__Malignant,22.38581138598803,0,859.9569226493918,85021.31164398255,84.8689501544013,3.765344818249655,8.437647616205767
VIM__Macrophage,CD74__Malignant,VIM__Macrophage|CD74__Malignant,22.087575787190588,0,1271.5587020737125,83888.61283974984,90.31584087437366,1.1216877024819218,27.971675213352512
FN1__Stroma,CD63__Malignant,FN1__Stroma|CD63__Malignant,21.22695779562503,0,1416.853627937738,80619.98570778387,88.33632480295081,3.791117473611257,8.437647616205767
HLA-A__Malignant,CD63__Macrophage,HLA-A__Malignant|CD63__Macrophage,20.933713375110376,14.157266112563265,275.1879884160848,79506.24339866922,27.240836973049312,31.03118324208266,0.8955163413277767
TFF3__Malignant,CD81__Macrophage,TFF3__Malignant|CD81__Macrophage,20.928996850650865,11.770355114854361,287.4155813065039,79488.33003877198,31.047729975228147,28.32932165010647,1.0129718986130358
FN1__Stroma,CD74__Macrophage,FN1__Stroma|CD74__Macrophage,20.36897112947042,0,1714.0432062175714,77361.35234972865,82.28660466779213,3.791117473611257,7.736225637451514
MIF__Malignant,IL6ST__Stroma,MIF__Malignant|IL6ST__Stroma,20.16340263273628,17.27276920098873,176.2113707891216,76580.60319913238,22.06306689655405,43.70585223720301,0.7118768139545881
APOE__Macrophage,GFRA1__Malignant,APOE__Macrophage|GFRA1__Malignant,20.085332986346174,0,817.8270835135993,76284.09468214276,80.75528429976914,6.424318242558926,4.700373245551201
B2M__Malignant,CD9__Macrophage,B2M__Malignant|CD9__Macrophage,19.81408254465826,13.460124528952953,257.4603508649779,75253.88550461207,25.685961523329418,53.28807480900779,0.48731400001282016
APOE__Macrophage,SDC1__Malignant,APOE__Macrophage|SDC1__Malignant,19.71810499912077,0,1090.2096416834881,74889.36278666067,80.42787896180805,6.424318242558926,4.235502491751155
FN1__Stroma,IL6ST__Malignant,FN1__Stroma|IL6ST__Malignant,19.281520554837773,0,1239.9095318107275,73231.21506727385,76.43163272813355,3.791117473611257,7.972520223468345
HLA-C__Malignant,CD81__Stroma,HLA-C__Malignant|CD81__Stroma,19.18008083734984,13.470155845160882,306.0376948826406,72845.9470202547,22.958981230795555,20.50116626115124,1.4535856479969007
B2M__Malignant,ENO1__Macrophage,B2M__Malignant|ENO1__Macrophage,18.812593587015193,13.14459514666219,256.85848629895975,71450.2304434837,24.03493607895496,53.28807480900779,0.47740155925959393
TFF3__Malignant,CD63__Macrophage,TFF3__Malignant|CD63__Macrophage,18.61976493195942,10.318040689426844,255.98379164285612,70717.86721158188,27.90954269203119,28.32932165010647,0.8955163413277767
APOE__Macrophage,FLOT1__Malignant,APOE__Macrophage|FLOT1__Malignant,18.52541076787443,0,744.4638612189058,70359.51009638708,72.64075006797842,6.424318242558926,3.981715710246971
HLA-B__Malignant,IL6ST__Stroma,HLA-B__Malignant|IL6ST__Stroma,18.344068617112963,13.004080282056172,262.7080217516704,69670.77260779504,22.41318068605548,40.37302955570916,0.7118768139545881
PSAP__Macrophage,ERBB2__Malignant,PSAP__Macrophage|ERBB2__Malignant,17.710319598790296,0,854.842492087505,67263.79383620554,70.89027301788413,4.120553171189394,5.9725087975793345
HLA-B__Malignant,TYROBP__Macrophage,HLA-B__Malignant|TYROBP__Macrophage,17.52328668855721,10.692639223155574,272.4462286604349,66553.44284314029,24.763499885139066,40.37302955570916,0.5806380080919443
MIF__Malignant,TYROBP__Macrophage,MIF__Malignant|TYROBP__Macrophage,17.447029295977014,15.225955624678997,116.71297872445669,66263.8172661207,17.974133892253302,43.70585223720301,0.5806380080919443
HLA-C__Malignant,CD74__Stroma,HLA-C__Malignant|CD74__Stroma,17.417291660437243,12.440000999355998,354.0764685456948,66150.87372634065,22.20477043079369,20.50116626115124,1.3465733596013119
APOE__Macrophage,PLXNB2__Malignant,APOE__Macrophage|PLXNB2__Malignant,17.128768158569766,0,803.0599461247504,65055.06146624797,67.89497790760447,6.424318242558926,3.7356219687063432
CD24__Malignant,CD81__Stroma,CD24__Malignant|CD81__Stroma,17.087041592492003,11.522927893004187,133.21988684697965,64896.583968284634,19.039734740963826,17.664792125884766,1.4535856479969007
COPA__Malignant,CD74__Macrophage,COPA__Malignant|CD74__Macrophage,17.031732369661885,10.25741635839912,146.2589492923482,64686.51953997584,20.85697448859944,3.070091370238728,7.736225637451514
APOE__Macrophage,IFITM1__Malignant,APOE__Macrophage|IFITM1__Malignant,16.902898513471744,0,951.5466391299192,64197.20855416568,69.06011128759395,6.424318242558926,3.5726933647484946
PSAP__Macrophage,ENO1__Malignant,PSAP__Macrophage|ENO1__Malignant,16.668811514422384,0,878.3934999764688,63308.146131776215,67.330942958822,4.120553171189394,5.961806937399298
HLA-DRA__Macrophage,ERBB2__Malignant,HLA-DRA__Macrophage|ERBB2__Malignant,16.216015473599498,0,658.6252021273283,61588.4267687309,61.8102871570611,3.765344818249655,5.9725087975793345
LYZ__Macrophage,CD9__Malignant,LYZ__Macrophage|CD9__Malignant,16.05193215534522,0,826.4566137888717,60965.23832600114,69.3282002780259,2.1692082031036057,10.56470171391948
APOE__Macrophage,AMFR__Malignant,APOE__Macrophage|AMFR__Malignant,15.872599798356294,0,726.3808568962738,60284.1340341572,62.46174231356824,6.424318242558926,3.4457402146458658
HLA-C__Malignant,CD81__Macrophage,HLA-C__Malignant|CD81__Macrophage,15.829090106821067,10.124543494960694,278.996596995997,60118.88422570641,21.701432528011658,20.50116626115124,1.0129718986130358
FN1__Stroma,ENO1__Malignant,FN1__Stroma|ENO1__Malignant,15.742745471727966,0,1232.655137202118,59790.947301622815,69.44690848144903,3.791117473611257,5.961806937399298
PSAP__Macrophage,CD151__Malignant,PSAP__Macrophage|CD151__Malignant,15.658979640664858,0,753.8508329109054,59472.804675245134,62.87662667356062,4.120553171189394,5.51159957558688
B2M__Malignant,CD74__Bcell,B2M__Malignant|CD74__Bcell,15.446444346890244,10.818552658079717,262.9097722218391,58665.59562948915,19.05660215087371,53.28807480900779,0.4955562412609844
HLA-B__Malignant,CD9__Macrophage,HLA-B__Malignant|CD9__Macrophage,15.430647975374336,8.986993169880407,210.806648571528,58605.60101047173,22.0503239107666,40.37302955570916,0.48731400001282016
CD24__Malignant,CD74__Stroma,CD24__Malignant|CD74__Stroma,15.354577670826787,10.996818944432802,153.05168607451577,58316.685993800136,17.874407461070767,17.664792125884766,1.3465733596013119
UBA52__Malignant,CD81__Stroma,UBA52__Malignant|CD81__Stroma,15.311939110334917,11.421057987747071,95.16283182545115,58154.74474105202,16.37969732534192,15.977123501653127,1.4535856479969007
APOE__Macrophage,CD55__Malignant,APOE__Macrophage|CD55__Malignant,15.291073080617663,0,840.76706655739,58075.49556018588,61.701133117468366,6.424318242558926,3.44420303385949
TIMP3__Stroma,CD74__Malignant,TIMP3__Stroma|CD74__Malignant,15.180858623849723,0,1418.6416058080072,57656.90105338125,61.73514565125342,0.8455072563670505,27.971675213352512
HLA-DRA__Macrophage,ENO1__Malignant,HLA-DRA__Macrophage|ENO1__Malignant,15.179279889488448,0,569.3667004862059,57650.905020277125,57.708163743686804,3.765344818249655,5.961806937399298
FN1__Stroma,ERBB2__Malignant,FN1__Stroma|ERBB2__Malignant,15.147834625765636,0,944.0646528542791,57531.475908657885,62.86563802973955,3.791117473611257,5.9725087975793345
MIF__Malignant,CD9__Macrophage,MIF__Malignant|CD9__Macrophage,15.069984043475154,13.071978256167377,92.23795077361413,57235.79939711864,15.244010415322387,43.70585223720301,0.48731400001282016
B2M__Malignant,ITGB2__Macrophage,B2M__Malignant|ITGB2__Macrophage,14.809671562441947,10.37841450085163,236.21454238404027,56247.132594154515,19.265517519481456,53.28807480900779,0.37840045546879175
HLA-B__Malignant,ENO1__Macrophage,HLA-B__Malignant|ENO1__Macrophage,14.597278785067608,8.771732059364673,210.31384627544634,55440.46482568678,20.493397150723542,40.37302955570916,0.47740155925959393
MIF__Malignant,ENO1__Macrophage,MIF__Malignant|ENO1__Macrophage,14.476195809427205,12.733739720412839,94.07117710390955,54980.591684204526,14.721381607301494,43.70585223720301,0.47740155925959393
FN1__Stroma,CD151__Malignant,FN1__Stroma|CD151__Malignant,14.407797695497006,0,1061.4206335658791,54720.815647497635,63.1136185068986,3.791117473611257,5.51159957558688
HLA-DRA__Macrophage,CD151__Malignant,HLA-DRA__Macrophage|CD151__Malignant,14.296501506255458,0,544.6791679453188,54298.11272075823,54.41456905824471,3.765344818249655,5.51159957558688
C1QA__Macrophage,BAMBI__Malignant,C1QA__Macrophage|BAMBI__Malignant,14.04548961343316,0,602.4766364279105,53344.76955181915,53.982863198447085,1.2498494337199684,15.04070305679784
HLA-A__Malignant,IL6ST__Stroma,HLA-A__Malignant|IL6ST__Stroma,14.02400852209198,10.956253178375434,183.473831506715,53263.18436690534,15.777671879149766,31.03118324208266,0.7118768139545881
HLA-C__Malignant,CD63__Macrophage,HLA-C__Malignant|CD63__Macrophage,13.977493480440524,8.897411058569183,237.09846031924428,53086.52023871311,19.29830366231555,20.50116626115124,0.8955163413277767
UBA52__Malignant,CD74__Stroma,UBA52__Malignant|CD74__Stroma,13.715577389854568,10.921011583983212,104.89782034956669,52091.76292666765,15.161379718027243,15.977123501653127,1.3465733596013119
C1QB__Macrophage,BAMBI__Malignant,C1QB__Macrophage|BAMBI__Malignant,13.711003232433445,0,737.163828945451,52074.39027678222,53.80777635797202,1.208112352032999,15.04070305679784
APOE__Macrophage,PRLR__Malignant,APOE__Macrophage|PRLR__Malignant,13.632963377066947,0,612.1109670963017,51777.99490610026,53.99797705919093,6.424318242558926,2.901777278060352
TFF3__Malignant,IL6ST__Stroma,TFF3__Malignant|IL6ST__Stroma,13.505676399499517,7.651985704242254,274.19118194773034,51294.55896529916,22.64330557841497,28.32932165010647,0.7118768139545881
LYZ__Macrophage,IL6ST__Malignant,LYZ__Macrophage|IL6ST__Malignant,13.418593217611246,0,806.355708329122,50963.81704048751,59.18806850211253,2.1692082031036057,7.972520223468345
HLA-A__Malignant,TYROBP__Macrophage,HLA-A__Malignant|TYROBP__Macrophage,13.138597981712854,9.14651229923927,185.3402447197905,49900.39513454542,16.90794640185359,31.03118324208266,0.5806380080919443
B2M__Malignant,ITGB5__Stroma,B2M__Malignant|ITGB5__Stroma,13.067039215364725,10.198526269436176,199.88711115531413,49628.61493995522,14.818492998577813,53.28807480900779,0.39099841019172027
LYZ__Macrophage,CD63__Malignant,LYZ__Macrophage|CD63__Malignant,12.959566308387828,0,650.5132707985141,49220.432839256966,55.90524603601082,2.1692082031036057,8.437647616205767
CD24__Malignant,CD81__Macrophage,CD24__Malignant|CD81__Macrophage,12.890520636661144,9.665738409730697,120.59795940316442,48958.197378039025,14.065981977272896,17.664792125884766,1.0129718986130358
PSAP__Macrophage,GFRA1__Malignant,PSAP__Macrophage|GFRA1__Malignant,12.872900816053988,0,624.978091282352,48891.27729937305,52.065786834677056,4.120553171189394,4.700373245551201
GRN__Macrophage,BAMBI__Malignant,GRN__Macrophage|BAMBI__Malignant,12.6034836302681,0,617.1300777072707,47868.030827758244,50.55557028483112,1.1142246233016815,15.04070305679784
PSAP__Macrophage,SDC1__Malignant,PSAP__Macrophage|SDC1__Malignant,12.579171245826812,0,595.1481050981076,47775.69239165023,50.914897559119,4.120553171189394,4.235502491751155
MIF__Malignant,CD74__Bcell,MIF__Malignant|CD74__Bcell,12.48718184288635,10.039535205294865,114.80127999670309,47426.31663928236,13.84824400934977,43.70585223720301,0.4955562412609844
FN1__Stroma,GFRA1__Malignant,FN1__Stroma|GFRA1__Malignant,12.47711027424915,0,1266.9992035281246,47388.064821598266,61.36801633916517,3.791117473611257,4.700373245551201
GNAS__Malignant,CD81__Stroma,GNAS__Malignant|CD81__Stroma,12.472179411017937,9.798789958431648,103.29137838480779,47369.33740304612,13.56252959302937,13.152725906951673,1.4535856479969007
VIM__Macrophage,BAMBI__Malignant,VIM__Macrophage|BAMBI__Malignant,12.425702517558072,0,811.8342907754995,47192.81816168556,51.42291203614169,1.1216877024819218,15.04070305679784
B2M__Malignant,FLOT1__Macrophage,B2M__Malignant|FLOT1__Macrophage,12.080873869724412,7.984149635659848,140.33306144414473,45883.158957213316,16.06554763921113,53.28807480900779,0.29472753962498033
APOE__Macrophage,ATP6AP2__Malignant,APOE__Macrophage|ATP6AP2__Malignant,12.055167694267775,0,625.5377129662085,45785.526902829006,48.01364260690512,6.424318242558926,2.682816042654765
APOE__Macrophage,ADORA2A__Malignant,APOE__Macrophage|ADORA2A__Malignant,11.879836622308362,0,459.04645860674424,45119.61949152716,47.06898179456336,6.424318242558926,2.602417410654269
HLA-B__Malignant,CD74__Bcell,HLA-B__Malignant|CD74__Bcell,11.869951025157063,7.204928847424673,220.20200157438921,45082.073993546524,15.804847115629661,40.37302955570916,0.4955562412609844
TFF3__Malignant,TYROBP__Macrophage,TFF3__Malignant|TYROBP__Macrophage,11.86024274061163,6.529174917589454,175.65280144362376,45045.20192884297,18.09041937493005,28.32932165010647,0.5806380080919443
PSAP__Macrophage,FLOT1__Malignant,PSAP__Macrophage|FLOT1__Malignant,11.84721793276865,0,549.3933103281976,44995.73370865534,46.90347084812159,4.120553171189394,3.981715710246971
HLA-DRA__Macrophage,GFRA1__Malignant,HLA-DRA__Macrophage|GFRA1__Malignant,11.767375948894001,0,530.2407571468658,44692.49385389942,45.359041248560615,3.765344818249655,4.700373245551201
COMP__Stroma,CD74__Malignant,COMP__Stroma|CD74__Malignant,11.764037617216102,0,1229.0526867016306,44679.814870186754,51.69403261556377,0.6285781360174613,27.971675213352512
HSPA1A__Malignant,CD81__Stroma,HSPA1A__Malignant|CD81__Stroma,11.654616127927124,7.0969191787493795,284.17869797590095,44264.232053867214,15.064123652834445,12.164245659901171,1.4535856479969007
UBA52__Malignant,CD81__Macrophage,UBA52__Malignant|CD81__Macrophage,11.573441453221196,9.378694654850715,79.52718702027248,43955.9306393341,11.997803031649548,15.977123501653127,1.0129718986130358
HLA-A__Malignant,CD9__Macrophage,HLA-A__Malignant|CD9__Macrophage,11.52586005718734,7.779474669749633,141.53007750163087,43775.216497197514,14.93563089894445,31.03118324208266,0.48731400001282016
LGALS3BP__Malignant,CD81__Stroma,LGALS3BP__Malignant|CD81__Stroma,11.519851298593853,5.645010775689521,141.88203279949474,43752.395232059454,16.317828953869558,12.223174829218673,1.4535856479969007
